Date,STI,HBAN,SP500,VIX,DOW,spread
2012-01-23,21.22,5.82,1316.0,18.67,2784.17,15.399999999999999
2012-01-24,21.29,5.82,1314.65,18.91,2786.64,15.469999999999999
2012-01-25,21.62,5.94,1326.06,18.31,2818.31,15.68
2012-01-26,20.5,5.64,1318.43,18.57,2805.28,14.86
2012-01-27,20.61,5.7,1316.33,18.53,2816.55,14.91
2012-01-30,20.53,5.66,1313.01,19.4,2811.94,14.870000000000001
2012-01-31,20.57,5.72,1312.41,19.44,2813.84,14.850000000000001
2012-02-01,21.04,5.77,1324.09,18.55,2848.27,15.27
2012-02-02,21.31,5.78,1325.54,17.98,2859.68,15.529999999999998
2012-02-03,22.28,5.89,1344.9,17.1,2905.66,16.39
2012-02-06,22.1,5.84,1344.33,17.76,2901.99,16.26
2012-02-07,22.19,5.93,1347.05,17.65,2904.08,16.26
2012-02-08,22.25,6.05,1349.96,18.16,2915.86,16.2
2012-02-09,22.6,6.03,1351.95,18.63,2927.23,16.57
2012-02-10,22.03,5.91,1342.64,20.79,2903.88,16.12
2012-02-13,22.28,5.9,1351.77,19.04,2931.39,16.380000000000003
2012-02-14,21.67,5.79,1350.5,19.54,2931.83,15.880000000000003
2012-02-15,21.87,5.8,1343.23,21.14,2915.83,16.07
2012-02-16,22.56,5.93,1358.04,19.22,2959.85,16.63
2012-02-17,22.69,6.09,1361.23,17.78,2951.78,16.6
2012-02-21,23.01,6.01,1362.21,18.19,2948.57,17.0
2012-02-22,22.15,5.95,1357.66,18.19,2933.17,16.2
2012-02-23,22.32,6.01,1363.46,16.8,2956.98,16.310000000000002
2012-02-24,22.3,5.91,1365.74,17.31,2963.75,16.39
2012-02-27,22.85,5.88,1367.59,18.19,2966.16,16.970000000000002
2012-02-28,23.25,5.99,1372.18,17.96,2986.76,17.259999999999998
2012-02-29,22.96,5.85,1365.68,18.43,2966.89,17.11
2012-03-01,23.03,5.9,1374.09,17.26,2988.97,17.130000000000003
2012-03-02,22.91,5.88,1369.63,17.29,2976.19,17.03
2012-03-05,22.2,5.72,1364.33,18.05,2950.48,16.48
2012-03-06,21.54,5.56,1343.36,20.87,2910.32,15.98
2012-03-07,21.88,5.7,1352.63,19.07,2935.69,16.18
2012-03-08,22.25,5.8,1365.91,17.95,2970.42,16.45
2012-03-09,22.43,5.86,1370.87,17.11,2988.34,16.57
2012-03-12,21.88,5.81,1371.09,15.64,2983.66,16.07
2012-03-13,22.58,6.09,1395.95,14.8,3039.88,16.49
2012-03-14,23.61,6.24,1394.28,15.31,3040.73,17.369999999999997
2012-03-15,24.49,6.45,1402.6,15.42,3056.37,18.04
2012-03-16,24.38,6.43,1404.17,14.47,3055.26,17.95
2012-03-19,24.54,6.49,1409.75,15.04,3078.32,18.049999999999997
2012-03-20,24.65,6.49,1405.52,15.58,3074.15,18.159999999999997
2012-03-21,24.49,6.41,1402.89,15.13,3075.32,18.08
2012-03-22,23.63,6.35,1392.78,15.57,3063.32,17.28
2012-03-23,23.73,6.3,1397.11,14.82,3067.92,17.43
2012-03-26,24.0,6.41,1416.51,14.26,3122.57,17.59
2012-03-27,23.9,6.35,1412.52,15.59,3120.35,17.549999999999997
2012-03-28,24.29,6.46,1405.54,15.47,3104.96,17.83
2012-03-29,24.15,6.4,1403.28,15.48,3095.36,17.75
2012-03-30,24.17,6.45,1408.47,15.5,3091.57,17.720000000000002
2012-04-02,24.28,6.56,1419.04,15.64,3119.7,17.720000000000002
2012-04-03,24.47,6.5,1413.38,15.66,3113.57,17.97
2012-04-04,24.02,6.5,1398.96,16.44,3068.09,17.52
2012-04-05,24.06,6.42,1398.08,16.7,3080.5,17.64
2012-04-09,23.28,6.34,1382.2,18.81,3047.08,16.94
2012-04-10,22.84,6.16,1358.59,20.39,2991.22,16.68
2012-04-11,23.24,6.33,1368.71,20.02,3016.46,16.909999999999997
2012-04-12,23.55,6.43,1387.57,17.2,3055.55,17.12
2012-04-13,22.58,6.22,1370.26,19.55,3011.33,16.36
2012-04-16,22.83,6.33,1369.57,19.55,2988.4,16.5
2012-04-17,23.31,6.35,1390.78,18.46,3042.82,16.96
2012-04-18,23.07,6.4,1385.14,18.64,3031.45,16.67
2012-04-19,22.74,6.45,1376.92,18.36,3007.56,16.29
2012-04-20,22.6,6.55,1378.53,17.44,3000.45,16.05
2012-04-23,23.23,6.43,1366.94,18.97,2970.45,16.8
2012-04-24,23.68,6.54,1371.97,18.1,2961.6,17.14
2012-04-25,24.26,6.66,1390.69,16.82,3029.63,17.6
2012-04-26,24.42,6.69,1399.98,16.24,3050.61,17.73
2012-04-27,24.8,6.73,1403.36,16.32,3069.2,18.07
2012-04-30,24.28,6.69,1397.91,17.15,3046.36,17.59
2012-05-01,24.42,6.77,1405.82,16.6,3050.44,17.650000000000002
2012-05-02,24.31,6.72,1402.31,16.88,3059.85,17.59
2012-05-03,24.3,6.65,1391.57,17.56,3024.3,17.65
2012-05-04,23.75,6.49,1369.1,19.16,2956.34,17.259999999999998
2012-05-07,23.99,6.6,1369.58,18.94,2957.76,17.39
2012-05-08,23.64,6.56,1363.72,19.05,2946.27,17.080000000000002
2012-05-09,23.08,6.42,1354.58,20.08,2934.71,16.659999999999997
2012-05-10,23.59,6.5,1357.99,18.83,2933.64,17.09
2012-05-11,23.7,6.54,1353.39,19.89,2933.82,17.16
2012-05-14,23.01,6.38,1338.35,21.87,2902.58,16.630000000000003
2012-05-15,22.77,6.4,1330.66,21.97,2893.76,16.369999999999997
2012-05-16,22.73,6.37,1324.8,22.27,2874.04,16.36
2012-05-17,22.17,6.22,1304.86,24.49,2813.69,15.950000000000003
2012-05-18,21.72,6.16,1295.22,25.1,2778.79,15.559999999999999
2012-05-21,22.31,6.23,1315.99,22.01,2847.21,16.08
2012-05-22,22.53,6.26,1316.63,22.48,2839.08,16.270000000000003
2012-05-23,22.85,6.35,1318.86,22.33,2850.12,16.5
2012-05-24,22.67,6.49,1320.68,21.54,2839.38,16.18
2012-05-25,22.49,6.46,1317.82,21.76,2837.53,16.029999999999998
2012-05-29,22.72,6.61,1332.42,21.03,2870.99,16.11
2012-05-30,22.17,6.43,1313.32,24.14,2837.36,15.740000000000002
2012-05-31,22.92,6.54,1310.33,24.06,2827.34,16.380000000000003
2012-06-01,21.86,6.11,1278.04,26.66,2747.48,15.75
2012-06-04,21.1,5.84,1278.18,26.12,2760.01,15.260000000000002
2012-06-05,21.16,5.9,1285.5,24.68,2778.11,15.26
2012-06-06,21.71,6.1,1315.13,22.16,2844.72,15.610000000000001
2012-06-07,21.77,6.1,1314.99,21.72,2831.02,15.67
2012-06-08,22.18,6.23,1325.66,21.23,2858.42,15.95
2012-06-11,21.61,6.07,1308.93,23.56,2809.73,15.54
2012-06-12,21.68,6.22,1324.18,22.09,2843.07,15.46
2012-06-13,22.0,6.13,1314.88,24.27,2818.61,15.870000000000001
2012-06-14,22.13,6.21,1329.1,21.68,2836.33,15.919999999999998
2012-06-15,22.43,6.3,1342.84,21.11,2872.8,16.13
2012-06-18,22.51,6.28,1344.78,18.32,2895.33,16.23
2012-06-19,23.27,6.33,1357.98,18.38,2929.76,16.939999999999998
2012-06-20,23.42,6.31,1355.69,17.24,2930.45,17.110000000000003
2012-06-21,22.61,6.22,1325.51,20.08,2859.09,16.39
2012-06-22,23.02,6.28,1335.02,18.11,2892.42,16.74
2012-06-25,22.13,6.15,1313.72,20.38,2836.16,15.979999999999999
2012-06-26,22.73,6.19,1319.99,19.72,2854.06,16.54
2012-06-27,23.18,6.16,1331.85,19.45,2875.32,17.02
2012-06-28,23.3,6.19,1329.04,19.71,2849.49,17.11
2012-06-29,24.23,6.4,1362.16,17.08,2935.05,17.83
2012-07-02,24.69,6.48,1365.51,16.8,2951.23,18.21
2012-07-03,24.67,6.51,1374.02,16.66,2976.08,18.160000000000004
2012-07-05,24.41,6.42,1367.58,17.5,2976.12,17.990000000000002
2012-07-06,24.22,6.38,1354.68,17.1,2937.33,17.84
2012-07-09,23.86,6.4,1352.46,17.98,2931.77,17.46
2012-07-10,23.71,6.35,1341.47,18.72,2902.33,17.36
2012-07-11,24.21,6.46,1341.45,17.95,2887.98,17.75
2012-07-12,23.74,6.28,1334.76,18.33,2866.19,17.459999999999997
2012-07-13,24.75,6.48,1356.78,16.74,2908.47,18.27
2012-07-16,24.87,6.52,1353.64,17.11,2896.94,18.35
2012-07-17,24.93,6.62,1363.67,16.48,2910.04,18.31
2012-07-18,24.74,6.6,1372.78,16.16,2942.6,18.14
2012-07-19,24.24,6.55,1376.51,15.45,2965.9,17.689999999999998
2012-07-20,23.52,6.33,1362.66,16.27,2925.3,17.189999999999998
2012-07-23,22.94,6.2,1350.52,18.62,2890.15,16.740000000000002
2012-07-24,22.75,6.3,1338.31,20.47,2862.99,16.45
2012-07-25,22.77,6.28,1337.89,19.34,2854.24,16.49
2012-07-26,23.41,6.41,1360.02,17.53,2893.25,17.0
2012-07-27,23.78,6.4,1385.97,16.7,2958.09,17.380000000000003
2012-07-30,23.55,6.31,1385.3,18.03,2945.84,17.240000000000002
2012-07-31,23.65,6.22,1379.32,18.93,2939.52,17.43
2012-08-01,23.67,6.23,1375.32,18.96,2920.21,17.44
2012-08-02,23.21,6.16,1365.0,17.57,2909.77,17.05
2012-08-03,24.09,6.32,1390.99,15.64,2967.9,17.77
2012-08-06,24.03,6.35,1394.23,15.95,2989.91,17.68
2012-08-07,24.3,6.36,1401.35,15.99,3015.86,17.94
2012-08-08,24.38,6.37,1402.22,15.32,3011.25,18.009999999999998
2012-08-09,24.7,6.4,1402.8,15.28,3018.64,18.299999999999997
2012-08-10,24.83,6.45,1405.87,14.74,3020.86,18.38
2012-08-13,24.89,6.45,1404.11,13.7,3022.52,18.44
2012-08-14,24.97,6.44,1403.93,14.85,3016.98,18.529999999999998
2012-08-15,25.02,6.47,1405.53,14.63,3030.93,18.55
2012-08-16,25.26,6.47,1415.51,14.29,3062.39,18.790000000000003
2012-08-17,25.49,6.52,1418.16,13.45,3076.59,18.97
2012-08-20,25.45,6.48,1418.13,14.02,3076.21,18.97
2012-08-21,25.28,6.46,1413.17,15.02,3067.26,18.82
2012-08-22,25.2,6.51,1413.49,15.11,3073.67,18.689999999999998
2012-08-23,24.91,6.54,1402.08,15.96,3053.4,18.37
2012-08-24,25.1,6.55,1411.13,15.18,3069.79,18.55
2012-08-27,25.19,6.52,1410.44,16.35,3073.19,18.67
2012-08-28,24.79,6.55,1409.3,16.49,3077.14,18.24
2012-08-29,25.1,6.62,1410.49,17.06,3081.19,18.48
2012-08-30,24.97,6.54,1399.48,17.83,3048.71,18.43
2012-08-31,25.17,6.59,1406.58,17.47,3066.96,18.580000000000002
2012-09-04,25.61,6.57,1404.94,17.98,3075.06,19.04
2012-09-05,25.45,6.49,1403.44,17.74,3069.27,18.96
2012-09-06,26.68,6.61,1432.12,15.6,3135.81,20.07
2012-09-07,27.5,6.7,1437.92,14.38,3136.42,20.8
2012-09-10,27.63,6.69,1429.08,16.28,3104.02,20.939999999999998
2012-09-11,27.58,6.81,1433.56,16.41,3104.53,20.77
2012-09-12,28.09,6.95,1436.56,15.8,3114.31,21.14
2012-09-13,28.87,7.05,1459.99,14.05,3155.83,21.82
2012-09-14,29.91,7.2,1465.77,14.51,3183.95,22.71
2012-09-17,29.14,7.07,1461.19,14.59,3178.67,22.07
2012-09-18,28.69,7.05,1459.32,14.18,3177.8,21.64
2012-09-19,29.03,7.04,1461.05,13.88,3182.62,21.990000000000002
2012-09-20,28.77,6.98,1460.26,14.07,3175.96,21.79
2012-09-21,28.43,6.94,1460.15,13.98,3179.96,21.49
2012-09-24,29.08,6.97,1456.89,14.15,3160.78,22.11
2012-09-25,28.2,6.82,1441.59,15.43,3117.73,21.38
2012-09-26,28.01,6.81,1433.32,16.81,3093.7,21.200000000000003
2012-09-27,28.26,6.9,1447.15,14.84,3136.6,21.36
2012-09-28,28.27,6.9,1440.67,15.73,3116.23,21.369999999999997
2012-10-01,28.48,6.93,1444.49,16.32,3113.53,21.55
2012-10-02,28.63,6.91,1445.75,15.71,3120.04,21.72
2012-10-03,29.28,7.02,1450.99,15.43,3135.23,22.26
2012-10-04,29.97,7.2,1461.4,14.55,3149.46,22.77
2012-10-05,30.31,7.19,1460.93,14.33,3136.19,23.119999999999997
2012-10-08,29.76,7.15,1455.88,15.11,3112.35,22.61
2012-10-09,30.27,7.1,1441.48,16.37,3065.02,23.17
2012-10-10,29.66,7.08,1432.56,16.29,3051.78,22.58
2012-10-11,30.19,7.15,1432.84,15.59,3049.41,23.04
2012-10-12,29.17,6.93,1428.59,16.14,3044.11,22.240000000000002
2012-10-15,29.1,6.99,1440.13,15.27,3064.18,22.11
2012-10-16,28.55,6.9,1454.92,15.22,3101.17,21.65
2012-10-17,29.36,7.05,1460.91,15.07,3104.12,22.31
2012-10-18,28.99,6.61,1457.34,15.03,3072.87,22.38
2012-10-19,28.63,6.45,1433.19,17.06,3005.62,22.18
2012-10-22,27.67,6.46,1433.82,16.62,3016.96,21.21
2012-10-23,27.24,6.35,1413.11,18.83,2990.46,20.89
2012-10-24,27.07,6.28,1408.75,18.33,2981.7,20.79
2012-10-25,27.24,6.32,1412.97,18.12,2986.12,20.919999999999998
2012-10-26,27.1,6.33,1411.94,17.81,2987.95,20.770000000000003
2012-10-31,27.2,6.4,1412.16,18.6,2977.23,20.799999999999997
2012-11-01,27.54,6.37,1427.59,16.69,3020.06,21.169999999999998
2012-11-02,27.14,6.35,1414.2,17.59,2982.13,20.79
2012-11-05,27.16,6.37,1417.26,18.42,2999.66,20.79
2012-11-06,27.73,6.57,1428.39,17.58,3011.93,21.16
2012-11-07,26.57,6.21,1394.53,19.08,2937.29,20.36
2012-11-08,26.39,6.15,1377.51,18.49,2895.58,20.240000000000002
2012-11-09,26.56,6.16,1379.85,18.61,2904.87,20.4
2012-11-12,26.54,6.17,1380.03,16.68,2904.25,20.369999999999997
2012-11-13,26.17,6.09,1374.53,16.65,2883.89,20.080000000000002
2012-11-14,25.44,5.93,1355.49,17.92,2846.81,19.51
2012-11-15,25.82,5.9,1353.33,17.99,2836.94,19.92
2012-11-16,26.02,6.01,1359.88,16.41,2853.13,20.009999999999998
2012-11-19,26.99,6.11,1386.89,15.24,2916.07,20.88
2012-11-20,27.4,6.14,1387.81,15.08,2916.68,21.259999999999998
2012-11-21,26.8,6.11,1391.03,15.31,2926.55,20.69
2012-11-23,27.48,6.23,1409.15,15.14,2966.85,21.25
2012-11-26,27.21,6.31,1406.29,15.5,2976.78,20.900000000000002
2012-11-27,26.8,6.17,1398.94,15.92,2967.79,20.630000000000003
2012-11-28,26.89,6.16,1409.93,15.51,2991.78,20.73
2012-11-29,27.02,6.16,1415.95,15.06,3012.03,20.86
2012-11-30,27.15,6.17,1416.18,15.87,3010.24,20.979999999999997
2012-12-03,26.63,6.12,1409.46,16.64,3002.2,20.509999999999998
2012-12-04,26.26,6.01,1407.05,17.12,2996.69,20.25
2012-12-05,26.6,6.1,1409.28,16.46,2973.7,20.5
2012-12-06,26.7,6.16,1413.94,16.58,2989.27,20.54
2012-12-07,27.18,6.18,1418.07,15.9,2978.04,21.0
2012-12-10,27.2,6.24,1418.55,16.05,2986.96,20.96
2012-12-11,27.59,6.26,1427.84,15.57,3022.3,21.33
2012-12-12,27.77,6.25,1428.48,15.95,3013.81,21.52
2012-12-13,27.2,6.17,1419.45,16.56,2992.16,21.03
2012-12-14,27.07,6.16,1413.58,17.0,2971.33,20.91
2012-12-17,27.84,6.31,1430.36,16.34,3010.6,21.53
2012-12-18,28.46,6.4,1446.79,15.57,3054.53,22.060000000000002
2012-12-19,28.56,6.4,1435.81,17.36,3044.36,22.159999999999997
2012-12-20,28.97,6.39,1443.69,17.67,3050.39,22.58
2012-12-21,28.27,6.37,1430.15,17.84,3021.01,21.9
2012-12-24,27.99,6.33,1426.66,17.84,3012.6,21.659999999999997
2012-12-26,28.0,6.34,1419.83,19.48,2990.16,21.66
2012-12-27,27.99,6.34,1418.1,19.47,2985.91,21.65
2012-12-28,27.79,6.28,1402.43,22.72,2960.31,21.509999999999998
2012-12-31,28.35,6.39,1426.19,18.02,3019.51,21.96
2013-01-02,29.26,6.57,1462.42,14.68,3112.26,22.69
2013-01-03,28.63,6.65,1459.37,14.56,3100.57,21.979999999999997
2013-01-04,29.42,6.69,1466.47,13.83,3101.66,22.73
2013-01-07,28.97,6.7,1461.89,13.79,3098.81,22.27
2013-01-08,28.98,6.65,1457.15,13.62,3091.81,22.33
2013-01-09,28.71,6.58,1461.02,13.81,3105.81,22.130000000000003
2013-01-10,28.6,6.67,1472.12,13.49,3121.76,21.93
2013-01-11,28.31,6.59,1472.05,13.36,3125.63,21.72
2013-01-14,28.09,6.59,1470.68,13.52,3117.5,21.5
2013-01-15,28.89,6.64,1472.34,13.55,3110.78,22.25
2013-01-16,29.23,6.72,1472.63,13.42,3117.54,22.51
2013-01-17,29.57,7.0,1480.94,13.57,3136.0,22.57
2013-01-18,29.14,7.0,1485.98,12.46,3134.71,22.14
2013-01-22,29.14,7.08,1492.56,12.43,3143.18,22.060000000000002
2013-01-23,29.1,7.03,1494.81,12.46,3153.67,22.07
2013-01-24,29.4,6.99,1494.82,12.69,3130.38,22.409999999999997
2013-01-25,29.35,6.93,1502.96,12.89,3149.71,22.42
2013-01-28,29.27,6.94,1500.18,13.57,3154.3,22.33
2013-01-29,28.89,6.89,1507.84,13.31,3153.66,22.0
2013-01-30,28.53,6.97,1501.96,14.32,3142.31,21.560000000000002
2013-01-31,28.37,6.96,1498.11,14.28,3142.13,21.41
2013-02-01,29.1,7.08,1513.17,12.9,3179.1,22.020000000000003
2013-02-04,28.69,7.02,1495.71,14.67,3131.17,21.67
2013-02-05,28.76,7.12,1511.29,13.72,3171.58,21.64
2013-02-06,28.74,7.11,1512.12,13.41,3168.48,21.63
2013-02-07,28.83,7.14,1509.39,13.5,3165.13,21.689999999999998
2013-02-08,29.25,7.2,1517.93,13.02,3193.87,22.05
2013-02-11,29.35,7.12,1517.01,12.94,3192.0,22.23
2013-02-12,29.42,7.22,1519.43,12.64,3186.49,22.200000000000003
2013-02-13,28.94,7.13,1520.33,12.98,3196.88,21.810000000000002
2013-02-14,28.79,7.17,1521.38,12.66,3198.66,21.619999999999997
2013-02-15,28.12,7.1,1519.79,12.46,3192.03,21.020000000000003
2013-02-19,27.69,7.14,1530.94,12.31,3213.59,20.55
2013-02-20,27.58,7.01,1511.95,14.68,3164.41,20.57
2013-02-21,27.46,6.86,1502.42,15.22,3131.49,20.6
2013-02-22,27.9,6.98,1515.6,14.17,3161.82,20.919999999999998
2013-02-25,27.12,6.8,1487.85,18.99,3116.25,20.32
2013-02-26,27.41,6.8,1496.94,16.87,3129.65,20.61
2013-02-27,27.72,7.03,1515.99,14.73,3162.26,20.689999999999998
2013-02-28,27.59,7.03,1514.68,15.51,3160.19,20.56
2013-03-01,27.55,7.07,1518.2,15.36,3169.74,20.48
2013-03-04,28.02,7.21,1525.2,14.01,3182.03,20.81
2013-03-05,28.0,7.18,1539.79,13.48,3224.13,20.82
2013-03-06,28.17,7.22,1541.46,13.53,3222.37,20.950000000000003
2013-03-07,28.56,7.34,1544.26,13.06,3232.09,21.22
2013-03-08,29.35,7.36,1551.18,12.59,3244.37,21.990000000000002
2013-03-11,29.73,7.4,1556.22,11.56,3252.87,22.33
2013-03-12,29.46,7.38,1552.48,12.27,3242.32,22.080000000000002
2013-03-13,29.63,7.47,1554.52,11.83,3245.12,22.16
2013-03-14,29.62,7.5,1563.23,11.3,3258.93,22.12
2013-03-15,29.06,7.51,1560.7,11.3,3249.07,21.549999999999997
2013-03-18,28.81,7.43,1552.1,13.36,3237.59,21.38
2013-03-19,28.56,7.48,1548.34,14.39,3229.1,21.08
2013-03-20,28.64,7.5,1558.71,12.67,3254.19,21.14
2013-03-21,28.29,7.45,1545.8,13.99,3222.6,20.84
2013-03-22,28.23,7.38,1556.89,13.57,3245.0,20.85
2013-03-25,28.51,7.35,1551.69,13.74,3235.3,21.160000000000004
2013-03-26,28.74,7.47,1563.77,12.77,3252.48,21.27
2013-03-27,28.54,7.41,1562.85,13.15,3256.52,21.13
2013-03-28,28.81,7.37,1569.19,12.7,3267.52,21.439999999999998
2013-04-01,28.28,7.33,1562.17,13.58,3239.17,20.950000000000003
2013-04-02,27.81,7.27,1570.25,12.78,3254.86,20.54
2013-04-03,27.36,7.19,1553.69,14.21,3218.6,20.169999999999998
2013-04-04,27.41,7.25,1559.98,13.89,3224.98,20.16
2013-04-05,28.04,7.21,1553.28,13.92,3203.86,20.83
2013-04-08,28.64,7.35,1563.07,13.19,3222.25,21.29
2013-04-09,28.91,7.39,1568.61,12.84,3237.86,21.52
2013-04-10,29.14,7.45,1587.73,12.36,3297.25,21.69
2013-04-11,28.98,7.47,1593.37,12.24,3300.16,21.51
2013-04-12,28.79,7.39,1588.85,12.06,3294.95,21.4
2013-04-15,27.87,7.15,1552.36,17.27,3216.49,20.72
2013-04-16,27.98,7.22,1574.57,13.96,3264.63,20.76
2013-04-17,27.61,7.01,1552.01,16.51,3204.67,20.6
2013-04-18,27.32,6.86,1541.61,17.56,3166.36,20.46
2013-04-19,28.31,7.0,1555.25,14.97,3206.06,21.31
2013-04-22,27.97,6.98,1562.5,14.39,3233.55,20.99
2013-04-23,28.3,7.06,1578.78,13.48,3269.33,21.240000000000002
2013-04-24,28.97,7.1,1578.79,13.61,3269.65,21.869999999999997
2013-04-25,29.27,7.11,1585.16,13.62,3289.99,22.16
2013-04-26,29.05,7.11,1582.24,13.61,3279.26,21.94
2013-04-29,29.33,7.13,1593.61,13.71,3307.02,22.2
2013-04-30,29.25,7.17,1597.57,13.52,3328.79,22.08
2013-05-01,28.94,7.06,1582.7,14.49,3299.13,21.880000000000003
2013-05-02,29.15,7.12,1597.59,13.59,3340.62,22.029999999999998
2013-05-03,29.37,7.27,1614.42,12.85,3378.63,22.1
2013-05-06,29.82,7.33,1617.5,12.66,3392.97,22.490000000000002
2013-05-07,30.29,7.46,1625.96,12.83,3396.63,22.83
2013-05-08,30.85,7.46,1632.69,12.66,3413.27,23.39
2013-05-09,30.55,7.43,1626.67,13.13,3409.17,23.12
2013-05-10,30.46,7.49,1633.7,12.59,3436.58,22.97
2013-05-13,30.54,7.49,1633.77,12.55,3438.79,23.049999999999997
2013-05-14,30.86,7.69,1650.34,12.77,3462.61,23.169999999999998
2013-05-15,31.21,7.7,1658.78,12.81,3471.62,23.51
2013-05-16,31.27,7.59,1650.47,13.07,3465.24,23.68
2013-05-17,31.88,7.74,1667.47,12.45,3498.97,24.14
2013-05-20,32.3,7.73,1666.29,13.02,3496.43,24.569999999999997
2013-05-21,32.15,7.69,1669.16,13.37,3502.12,24.459999999999997
2013-05-22,31.88,7.56,1655.35,13.82,3463.3,24.32
2013-05-23,31.75,7.52,1650.51,14.07,3459.42,24.23
2013-05-24,31.94,7.54,1649.6,13.99,3459.14,24.400000000000002
2013-05-28,32.34,7.62,1660.06,14.48,3488.89,24.720000000000002
2013-05-29,32.0,7.71,1648.36,14.83,3467.52,24.29
2013-05-30,32.6,7.89,1654.41,14.53,3491.3,24.71
2013-05-31,32.09,7.75,1630.74,16.3,3455.91,24.340000000000003
2013-06-03,32.24,7.72,1640.42,16.28,3465.37,24.520000000000003
2013-06-04,32.02,7.62,1631.38,16.27,3445.26,24.400000000000002
2013-06-05,31.55,7.51,1608.9,17.5,3401.48,24.04
2013-06-06,31.88,7.55,1622.56,16.63,3424.05,24.33
2013-06-07,32.25,7.68,1643.38,15.14,3469.22,24.57
2013-06-10,32.44,7.81,1642.81,15.44,3473.77,24.63
2013-06-11,31.7,7.68,1626.13,17.07,3436.95,24.02
2013-06-12,31.33,7.59,1612.52,18.59,3400.43,23.74
2013-06-13,31.95,7.73,1636.36,16.41,3445.36,24.22
2013-06-14,31.09,7.53,1626.73,17.15,3423.56,23.56
2013-06-17,31.35,7.56,1639.04,16.8,3452.13,23.790000000000003
2013-06-18,31.75,7.62,1651.81,16.61,3482.18,24.13
2013-06-19,31.25,7.47,1628.93,16.64,3443.2,23.78
2013-06-20,30.94,7.51,1588.19,20.49,3364.64,23.43
2013-06-21,31.23,7.66,1592.43,18.9,3357.25,23.57
2013-06-24,30.42,7.61,1573.09,20.11,3320.76,22.810000000000002
2013-06-25,31.22,7.78,1588.03,18.47,3347.89,23.439999999999998
2013-06-26,31.36,7.86,1603.26,17.21,3376.22,23.5
2013-06-27,31.7,7.88,1613.2,16.86,3401.86,23.82
2013-06-28,31.57,7.87,1606.28,16.86,3403.25,23.7
2013-07-01,31.99,8.03,1614.96,16.37,3434.49,23.96
2013-07-02,32.51,8.22,1614.08,16.44,3433.4,24.29
2013-07-03,32.92,8.2,1615.41,16.2,3443.67,24.720000000000002
2013-07-05,34.31,8.5,1631.89,14.89,3479.38,25.810000000000002
2013-07-08,34.06,8.48,1640.46,14.78,3484.83,25.580000000000002
2013-07-09,34.33,8.46,1652.32,14.35,3504.26,25.869999999999997
2013-07-10,33.93,8.27,1652.62,14.21,3520.76,25.66
2013-07-11,33.34,8.18,1675.02,14.01,3578.3,25.160000000000004
2013-07-12,33.97,8.33,1680.19,13.84,3600.08,25.64
2013-07-15,34.09,8.37,1682.5,13.79,3607.49,25.720000000000006
2013-07-16,33.47,8.26,1676.26,14.42,3598.5,25.21
2013-07-17,33.82,8.24,1680.91,13.78,3610.0,25.58
2013-07-18,34.3,8.4,1689.37,13.77,3611.28,25.9
2013-07-19,34.83,8.38,1692.09,12.54,3587.61,26.449999999999996
2013-07-22,35.08,8.53,1695.53,12.29,3600.39,26.549999999999997
2013-07-23,35.16,8.46,1692.39,12.66,3579.27,26.699999999999996
2013-07-24,35.09,8.59,1685.94,13.18,3579.6,26.500000000000004
2013-07-25,35.14,8.56,1690.25,12.97,3605.19,26.58
2013-07-26,34.89,8.6,1691.65,12.72,3613.16,26.29
2013-07-29,34.52,8.47,1685.33,13.39,3599.14,26.050000000000004
2013-07-30,34.66,8.44,1685.96,13.39,3616.47,26.22
2013-07-31,34.79,8.55,1685.73,13.45,3626.37,26.24
2013-08-01,35.75,8.71,1706.87,12.94,3675.74,27.04
2013-08-02,35.44,8.71,1709.67,11.98,3689.59,26.729999999999997
2013-08-05,35.42,8.73,1707.14,11.84,3692.95,26.69
2013-08-06,35.23,8.64,1697.37,12.72,3665.77,26.589999999999996
2013-08-07,34.9,8.52,1690.91,12.98,3654.01,26.38
2013-08-08,35.51,8.6,1697.48,12.73,3669.12,26.909999999999997
2013-08-09,34.97,8.55,1691.42,13.41,3660.11,26.419999999999998
2013-08-12,34.8,8.59,1689.47,12.81,3669.95,26.209999999999997
2013-08-13,34.92,8.59,1694.16,12.31,3684.44,26.330000000000002
2013-08-14,34.98,8.61,1685.39,13.04,3669.27,26.369999999999997
2013-08-15,34.38,8.47,1661.32,14.73,3606.12,25.910000000000004
2013-08-16,34.6,8.56,1655.83,14.37,3602.78,26.04
2013-08-19,33.98,8.45,1646.06,15.1,3589.09,25.529999999999998
2013-08-20,34.23,8.57,1652.35,14.91,3613.59,25.659999999999997
2013-08-21,33.88,8.48,1642.8,15.94,3599.79,25.400000000000002
2013-08-22,34.35,8.62,1656.96,14.76,3638.71,25.730000000000004
2013-08-23,34.24,8.6,1663.5,13.98,3657.79,25.64
2013-08-26,33.77,8.45,1656.78,14.99,3657.57,25.320000000000004
2013-08-27,32.44,8.18,1630.48,16.77,3578.52,24.259999999999998
2013-08-28,32.3,8.21,1634.96,16.49,3593.35,24.089999999999996
2013-08-29,32.42,8.26,1638.17,16.81,3620.3,24.160000000000004
2013-08-30,32.02,8.24,1632.97,17.01,3589.87,23.78
2013-09-03,31.9,8.24,1639.77,16.61,3612.61,23.659999999999997
